Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.365225,0.166631,0.072936,0.10684,0.053941,0.013922,0.078032,0.127275
borg,0.341779,0.148524,0.078125,0.103754,-1.0,0.005413,0.089175,0.096249
datapro4j,0.190015,0.15547,0.072024,0.108956,0.044332,0.033469,0.14587,0.139388
ical4j,0.205044,0.147594,0.050365,0.094067,0.021436,0.006641,0.081743,0.104218
java2html,0.150265,0.14825,0.092713,0.114972,-1.0,0.039802,0.099881,0.120311
jsapar,0.295621,0.150246,0.079093,0.103006,0.045896,0.014192,0.07963,0.123699
jxls,0.18724,0.147701,0.067148,0.090796,-1.0,0.007524,0.092931,0.111251
logisim,0.124068,0.146448,0.060784,0.091441,-1.0,0.01046,0.090293,0.119579
marvin,0.256677,0.152016,0.095503,0.109494,0.067606,0.008021,0.129743,0.136929
nekohtml,0.234279,0.152537,0.081283,0.106897,0.060343,0.012238,0.087388,0.127833
