Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.010353,0.291289,0.189302,0.484135,0.196331,0.0,0.325243,0.010091
borg,0.0,0.340255,0.091866,0.26917,-1.0,0.0,0.149055,0.009463
datapro4j,0.111838,0.630781,0.402536,0.780682,0.549859,0.0,0.604812,0.019042
ical4j,0.01316,0.325788,0.199773,0.45001,0.175297,0.0,0.239876,0.033942
java2html,0.012435,0.246796,0.11634,0.227248,-1.0,0.0,0.172352,0.003511
jsapar,0.004839,0.218503,0.147153,0.342415,0.113082,0.0,0.12965,0.008166
jxls,0.037972,0.282919,0.15324,0.308058,-1.0,0.0,0.23783,0.014349
logisim,0.028114,0.418198,0.258136,0.416222,-1.0,0.0,0.410198,0.019096
marvin,0.060358,0.476726,0.394168,0.592436,0.395032,0.0,0.42229,0.011878
nekohtml,0.055164,0.422994,0.294429,0.542151,0.254081,0.0,0.446315,0.011586
