Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.010121,0.114888,0.144496,0.231554,0.069778,0.0,0.134913,0.013707
borg,0.010848,0.291799,0.229625,0.295486,-1.0,0.0,0.266945,0.02407
datapro4j,0.02236,0.165445,0.150326,0.320526,0.082592,0.0,0.140011,0.036206
ical4j,0.007371,0.13326,0.090025,0.199354,0.068576,3.8E-5,0.112013,0.02819
java2html,0.005374,0.139551,0.14011,0.158244,-1.0,0.0,0.136457,0.010117
jsapar,0.004388,0.097451,0.098154,0.183498,0.053821,0.0,0.107076,0.012912
jxls,0.006987,0.1143,0.132858,0.180864,0.053006,0.0,0.121416,0.025765
logisim,0.008952,0.192145,0.187331,0.241323,-1.0,0.0,0.176382,0.035974
marvin,0.014993,0.108301,0.147317,0.236848,0.071354,0.0,0.129068,0.020601
nekohtml,0.008552,0.149826,0.145831,0.243601,0.088898,0.0,0.160637,0.011612
