Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.154115,0.141972,0.068356,0.093042,0.051482,0.013232,0.063589,0.118697
borg,0.185613,0.123105,0.05878,0.084842,-1.0,0.006161,0.072939,0.080566
datapro4j,0.26514,0.146128,0.054789,0.100698,0.043562,0.009771,0.127337,0.12422
ical4j,0.125681,0.125756,0.038275,0.080626,0.024947,0.00698,0.068892,0.099415
java2html,0.068698,0.12359,0.077583,0.099737,-1.0,0.016888,0.086209,0.118143
jsapar,0.261568,0.135443,0.069379,0.090673,0.050538,0.010777,0.06264,0.118984
jxls,0.101168,0.119111,0.05268,0.078177,0.058681,0.007402,0.073903,0.098746
logisim,0.120444,0.127744,0.046333,0.084168,-1.0,0.010289,0.077106,0.109835
marvin,0.232788,0.141608,0.07971,0.09677,0.055043,0.007226,0.116516,0.134285
nekohtml,0.180604,0.138352,0.074654,0.098976,0.051517,0.024747,0.081577,0.123832
