Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.17129,0.147444,0.076796,0.098821,0.050843,0.017055,0.078282,0.120769
borg,0.063764,0.120755,0.069363,0.094434,-1.0,0.01083,0.076727,0.076623
datapro4j,0.36675,0.138271,0.06453,0.09833,0.038566,0.038244,0.12169,0.11816
ical4j,0.200287,0.129399,0.047286,0.089996,0.021697,0.006563,0.07095,0.097453
java2html,0.20547,0.125494,0.092328,0.10583,-1.0,0.02057,0.097677,0.130585
jsapar,0.244284,0.142695,0.076491,0.096535,0.05191,0.026302,0.071854,0.119439
jxls,0.090631,0.125592,0.063576,0.08909,-1.0,0.002652,0.084961,0.102312
logisim,0.117862,0.139237,0.052969,0.08209,-1.0,0.009746,0.076409,0.096327
marvin,0.314738,0.137622,0.094421,0.111791,0.060136,0.006202,0.10945,0.126747
nekohtml,0.518767,0.147781,0.08256,0.100061,0.048901,0.029743,0.078416,0.11726
