Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.040914,0.030345,0.048972,0.051962,0.026017,0.006876,0.029043,0.04027
borg,0.044996,0.02015,0.049909,0.0,-1.0,0.006875,0.024147,0.109292
datapro4j,0.041141,0.034913,0.043804,0.019245,0.040728,0.0,0.029544,0.085684
ical4j,0.033446,0.024363,0.045883,0.053886,0.024838,8.08E-4,0.024192,0.069539
java2html,0.048607,0.037268,0.05119,0.0,-1.0,0.0,0.057672,0.179272
jsapar,0.051552,0.035101,0.049894,0.023094,0.028858,8.9E-4,0.036172,0.124245
jxls,0.034639,0.032782,0.064402,0.02117,-1.0,9.25E-4,0.045831,0.012247
logisim,0.03612,0.021761,0.043484,0.071207,-1.0,0.0,0.031941,0.031608
marvin,0.063522,0.052468,0.077763,0.100074,0.047227,0.0,0.04768,0.038299
nekohtml,0.039898,0.019528,0.043074,0.071207,0.02526,0.003215,0.020045,0.047642
