Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.059163,0.03802,0.059776,0.0,0.036906,0.045129,0.038552,0.0
borg,0.154311,0.074624,0.14256,-1.0,-1.0,0.062434,0.064664,0.0
datapro4j,0.03623,0.03935,0.03027,0.0,0.023844,0.0,0.02399,0.0
ical4j,0.035515,0.02385,0.035615,0.0,0.019464,0.025,0.029165,0.004082
java2html,0.075437,0.062638,0.081651,-1.0,-1.0,0.0559,0.067436,0.0
jsapar,0.069623,0.041839,0.08037,0.0,0.042018,0.062679,0.047155,0.0
jxls,0.061072,0.040957,0.059061,-1.0,-1.0,0.057662,0.040259,0.0
logisim,0.068937,0.049031,0.060083,-1.0,-1.0,0.034654,0.024391,0.0
marvin,0.069291,0.052325,0.050597,0.0,0.050911,0.048292,0.039447,0.0
nekohtml,0.042102,0.028349,0.060229,0.0,0.021333,0.056031,0.037046,0.0
