Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.035787,0.011528,0.018035,0.056093,0.010118,0.0,0.007959,0.014718
borg,0.010503,0.016369,0.032507,0.0,-1.0,0.0,0.00506,0.043234
datapro4j,0.026996,0.008828,0.036987,0.088434,0.013849,0.0,0.018254,0.017321
ical4j,0.018327,0.008034,0.027172,0.011547,0.009756,0.0,0.010334,0.038811
java2html,0.026488,0.021241,0.026268,0.107222,-1.0,0.002673,0.006029,0.017489
jsapar,0.0,0.010884,0.027068,0.0,0.012527,0.0,0.012266,0.060527
jxls,0.012641,0.013733,0.028621,0.0,-1.0,0.0,0.001313,0.007076
logisim,0.021769,0.0109,0.031321,0.0,-1.0,0.0,0.002983,0.052196
marvin,0.042632,0.014465,0.031914,0.077305,0.002146,0.0,0.013791,0.0
nekohtml,0.066938,0.010573,0.023528,0.065112,0.006455,0.0,0.011879,0.033937
