Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,1.0,1.0,0.991333,-1.0,0.99,0.003,0.98,0.018
borg,0.955556,1.0,1.0,0.994118,-1.0,0.0,1.0,0.0
datapro4j,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ical4j,1.0,1.0,0.982333,-1.0,0.993333,0.06,0.99,0.093
java2html,1.0,1.0,1.0,1.0,-1.0,0.21,1.0,0.3
jsapar,-1.0,0.998,0.985667,-1.0,0.978571,0.012,0.971333,0.068
jxls,1.0,1.0,1.0,1.0,-1.0,0.28,1.0,0.3
logisim,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,0.0
marvin,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
nekohtml,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
