Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.005057
borg,-1.0,0.0,0.0,-1.0,-1.0,0.004338,0.0,0.002097
datapro4j,0.0,0.0,0.0,0.0,0.0,0.00534,0.0,0.005879
ical4j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006215
java2html,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.007207
jsapar,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.017173
jxls,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.003094
logisim,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.01026
marvin,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
nekohtml,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.011925
