Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.040379,0.024113,0.026328,0.027645,0.021727,0.0,0.029439,0.0
borg,0.028961,0.004931,0.002772,0.0,-1.0,0.0,0.003742,0.0
datapro4j,0.035636,0.02644,0.031739,0.076031,0.02653,0.001638,0.026395,0.0
ical4j,0.017364,0.008599,0.021596,0.066611,0.010065,0.0,0.008111,0.003
java2html,0.009648,0.020689,0.021838,0.0,-1.0,0.0,0.023039,0.0
jsapar,0.025083,0.032,0.024535,0.023873,0.032906,0.0,0.033093,0.0
jxls,0.019219,0.005685,0.004639,0.020184,-1.0,0.0,0.006935,0.001
logisim,0.024452,0.018653,0.032622,0.0,-1.0,0.008204,0.036629,0.0
marvin,0.050594,0.036596,0.050063,0.089709,0.039801,0.0,0.059794,0.0
nekohtml,0.028064,0.025137,0.0203,0.048049,0.021396,0.0,0.030398,0.0
