Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
borg,-1.0,0.100465,0.106418,-1.0,-1.0,0.0,0.095899,0.0
datapro4j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ical4j,-1.0,0.001548,0.015351,-1.0,0.0,0.0,0.004998,0.002
java2html,-1.0,0.045324,0.042778,-1.0,-1.0,0.0,0.040712,0.0
jsapar,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
jxls,-1.0,0.05202,0.026103,-1.0,-1.0,0.0,0.039772,0.0
logisim,-1.0,0.046346,0.026065,-1.0,-1.0,0.0,0.034237,0.0
marvin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nekohtml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
