Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.04543,0.02144,0.041133,0.1,0.012604,0.003925,0.011735,0.00913
borg,0.0,0.026606,0.051658,-1.0,-1.0,0.002766,0.019253,0.009435
datapro4j,0.012294,0.005027,0.010145,0.0,0.002403,0.008781,0.005183,0.012957
ical4j,0.014604,0.01243,0.019342,0.0,0.006947,0.003967,0.0,0.00694
java2html,0.055283,0.045681,0.027303,0.095743,-1.0,0.0,0.044641,0.010137
jsapar,0.082593,0.056623,0.024786,0.0,0.016105,0.002324,0.025024,0.007565
jxls,0.026685,0.024621,0.017726,0.0,-1.0,0.005417,0.007328,0.009157
logisim,-1.0,7.83E-4,0.002981,-1.0,-1.0,0.0,0.0,0.013209
marvin,0.056423,0.020694,0.021265,0.0,0.001925,3.4E-4,0.004824,0.012621
nekohtml,0.027009,4.58E-4,0.012703,0.0,0.002108,0.003925,0.010875,0.008275
