Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013829
borg,0.0,0.007698,0.0,0.0,-1.0,0.0,0.004082,0.002292
datapro4j,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ical4j,0.0,0.0,0.0,0.0,0.008333,0.0,0.0,0.026833
java2html,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.030665
jsapar,0.0,0.0,0.0,0.0,0.007963,0.0,0.0,0.038144
jxls,0.0,0.009623,0.0,0.0,-1.0,0.0,0.008333,0.006202
logisim,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
marvin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118422
nekohtml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
