Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.09491,0.014757,0.066216,0.0,0.033617,0.014568,0.01244,0.006051
borg,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.00848
datapro4j,0.188814,0.113539,0.026076,0.057735,0.129859,0.0,0.197303,0.0
ical4j,0.066592,0.025398,0.066844,0.0,0.038654,0.013055,0.036799,0.00398
java2html,0.010885,0.0,0.00569,0.0,-1.0,-1.0,0.0,0.006518
jsapar,0.143168,0.104749,0.036159,0.0,0.029665,0.012393,0.013444,0.005384
jxls,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.009842
logisim,0.003184,0.0,0.0,0.0,-1.0,-1.0,0.0,0.005812
marvin,0.120958,0.027824,0.028215,0.173205,0.0,0.006294,0.073071,0.004068
nekohtml,0.183261,0.097311,0.065763,0.057735,0.051018,0.011649,0.125806,0.0
