Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.210804,0.029158,0.117234,0.0,0.078589,0.0,0.0377,0.018386
borg,-1.0,0.138857,0.148497,-1.0,-1.0,8.08E-4,0.125158,0.001015
datapro4j,0.076323,0.015213,0.030798,0.0,0.0,0.0,0.01263,0.029493
ical4j,0.05164,0.048761,0.06518,0.0,0.045513,0.002887,0.049579,0.014897
java2html,0.0,0.056931,0.0,0.0,-1.0,0.009887,0.048205,0.023919
jsapar,0.154166,0.031947,0.122311,0.0,0.061785,9.62E-4,0.031669,0.021606
jxls,0.0,0.071675,0.072418,-1.0,-1.0,0.0,0.063755,0.004802
logisim,-1.0,0.1249,0.136753,-1.0,-1.0,0.0,0.102571,0.0
marvin,0.158145,0.017406,0.097397,0.0,0.064052,0.009885,0.02501,0.026559
nekohtml,0.225249,0.013845,0.126005,0.11547,0.080001,0.0,0.007038,0.023455
