Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.876667,0.973333,0.92,0.941379,0.97,0.0,0.933333,0.0
borg,0.9,0.968,0.923333,0.996296,-1.0,0.0,0.96,0.02
datapro4j,0.79,0.973333,0.85,0.875862,0.96,0.0,0.906667,0.0
ical4j,0.796296,0.86,0.78,0.857143,0.863333,0.001667,0.823333,0.01
java2html,0.9,0.973333,0.93,0.972414,-1.0,0.0,0.936667,0.003
jsapar,0.7,0.773333,0.7,0.7,0.874828,0.0,0.696667,0.0
jxls,0.906667,0.99,0.98,0.991379,-1.0,0.0,0.993333,0.0
logisim,0.85,0.893333,0.85,0.930769,-1.0,0.004762,0.876667,0.0
marvin,0.755172,0.92,0.796667,0.854545,0.916667,0.0,0.846667,0.0
nekohtml,0.7,0.83,0.76,0.744444,0.84,0.0,0.786667,0.0
