Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.824333,0.866,0.825333,0.9265,0.646897,0.0,0.823,0.006
borg,0.360741,0.571,0.533,-1.0,-1.0,0.0,0.628,0.0
datapro4j,0.996667,0.998667,0.998667,0.991333,0.986,0.0,0.998,0.008
ical4j,0.66,0.661667,0.570667,0.672917,0.617667,0.0,0.621,0.006
java2html,0.429667,0.594333,0.557,-1.0,-1.0,0.0,0.613333,0.0
jsapar,0.787333,0.818333,0.768667,0.815,0.742759,0.0,0.787,0.006
jxls,0.505667,0.614667,0.573,-1.0,-1.0,0.0,0.659,0.0
logisim,0.53037,0.61,0.514,-1.0,-1.0,0.0,0.517333,0.0
marvin,0.925667,0.926,0.903,0.929,0.727333,0.0,0.807667,0.0
nekohtml,0.882667,0.893,0.847667,0.906333,0.769,0.0,0.854333,0.006
