Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.00954,0.129641,0.094035,0.239862,0.059055,0.0,0.090294,0.006147
borg,0.003464,0.200729,0.055672,0.194882,-1.0,0.0,0.06506,0.003355
datapro4j,0.02774,0.147749,0.104541,0.284958,0.107062,2.0E-6,0.21608,0.015339
ical4j,0.01172,0.108315,0.064778,0.18146,0.054033,0.0,0.098113,0.007716
java2html,0.008961,0.171372,0.074823,0.200174,-1.0,0.0,0.067104,5.83E-4
jsapar,0.002921,0.068469,0.041685,0.12876,0.047919,0.0,0.083128,0.003073
jxls,0.011113,0.159093,0.101549,0.253602,-1.0,0.0,0.097861,0.012191
logisim,0.0138,0.181626,0.157618,0.223772,-1.0,0.0,0.19646,0.009897
marvin,0.02163,0.110171,0.113426,0.222411,0.090925,0.0,0.171889,0.005983
nekohtml,0.018113,0.144932,0.106259,0.230629,0.09085,6.0E-6,0.12526,0.005485
