Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.009933,0.105324,0.084686,0.191222,0.055017,0.0,0.089941,0.001644
borg,0.001097,0.174388,0.053574,0.166876,-1.0,0.0,0.097035,0.002336
datapro4j,0.036884,0.205954,0.155051,0.317841,0.111455,0.0,0.142274,0.018344
ical4j,0.018646,0.160217,0.109568,0.218227,0.068376,0.0,0.10122,0.010407
java2html,0.003826,0.150887,0.075291,0.155594,-1.0,0.0,0.083066,0.001559
jsapar,9.83E-4,0.102426,0.06076,0.136159,0.023046,0.0,0.079962,0.001131
jxls,0.007766,0.185475,0.112861,0.216815,-1.0,0.0,0.129514,0.007248
logisim,0.009651,0.175844,0.123589,0.196331,-1.0,0.0,0.104421,0.005051
marvin,0.025354,0.190119,0.134796,0.270458,0.102558,0.0,0.13128,1.1E-4
nekohtml,0.021847,0.136565,0.109106,0.217441,0.07071,0.0,0.117721,2.24E-4
