Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.028977,0.264067,0.179407,0.359437,0.187203,0.0,0.263053,0.01418
borg,0.00288,0.340039,0.096518,0.188205,-1.0,0.0,0.266807,0.002352
datapro4j,0.12807,0.346458,0.254827,0.40688,0.20954,0.0,0.283197,0.006664
ical4j,0.026985,0.212974,0.131642,0.258863,0.0808,0.0,0.153749,0.006928
java2html,0.021562,0.277615,0.118208,0.212871,-1.0,0.0,0.238586,2.8E-4
jsapar,0.024273,0.209807,0.129845,0.25695,0.139156,0.0,0.174303,0.00928
jxls,0.034364,0.295468,0.14403,0.26582,-1.0,0.0,0.251031,0.005992
logisim,0.022081,0.261057,0.170033,0.21435,-1.0,0.0,0.203419,0.002098
marvin,0.108518,0.392265,0.285133,0.459031,0.309223,0.0,0.366348,0.008965
nekohtml,0.041094,0.258775,0.198317,0.335403,0.192211,0.0,0.275471,0.002166
