Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.063169,0.265348,0.223078,0.36417,0.171495,3.4E-5,0.230123,0.013575
borg,0.044724,0.375716,0.217043,0.355177,-1.0,5.33E-4,0.24281,0.009013
datapro4j,0.142191,0.293067,0.239488,0.4236,0.194417,0.0,0.271776,0.020963
ical4j,0.094224,0.311118,0.213913,0.36931,0.216851,0.0,0.261933,0.018438
java2html,0.076174,0.331576,0.222923,0.365992,-1.0,2.92E-4,0.217553,0.00489
jsapar,0.017899,0.16854,0.16367,0.22902,0.101355,1.77E-4,0.142789,0.010729
jxls,0.112913,0.414125,0.361461,0.518249,-1.0,9.6E-5,0.293124,0.018406
logisim,0.10539,0.354359,0.355879,0.449575,-1.0,0.0,0.368301,0.011844
marvin,0.064876,0.225283,0.190145,0.315339,0.138823,4.3E-5,0.191758,0.013982
nekohtml,0.10608,0.284886,0.211485,0.318581,0.201861,0.0,0.263392,0.00539
