Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.193979,0.435366,0.399895,0.458543,0.250795,4.13E-4,0.261041,0.026969
borg,0.229484,0.632332,0.474344,0.671379,-1.0,0.00159,0.343123,0.017355
datapro4j,0.110125,0.428733,0.392977,0.503111,0.239505,0.0,0.338595,0.085968
ical4j,0.145107,0.412372,0.28702,0.451389,0.21163,0.00119,0.271351,0.061776
java2html,0.190745,0.539484,0.456829,0.564304,-1.0,0.00251,0.301978,0.017361
jsapar,0.127867,0.372393,0.303496,0.384299,0.196031,6.16E-4,0.284797,0.021972
jxls,0.242615,0.506668,0.515379,0.641853,-1.0,7.36E-4,0.456971,0.04197
logisim,0.042577,0.425757,0.433172,0.543611,-1.0,0.0,0.243465,0.029944
marvin,0.157059,0.349137,0.328087,0.415878,0.218936,0.0,0.316841,0.048077
nekohtml,0.148039,0.446426,0.367486,0.436977,0.251073,1.5E-4,0.344653,0.018393
