Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.186018,0.133809,0.08814,0.102866,0.033753,0.014889,0.07338,0.102863
borg,0.146486,0.114786,0.079906,0.096255,-1.0,0.016807,0.116923,0.077469
datapro4j,0.227231,0.148531,0.068343,0.113598,0.03273,0.032687,0.041236,0.129956
ical4j,0.197892,0.124,0.047399,0.085212,0.021568,0.008821,0.02574,0.085815
java2html,0.181696,0.118557,0.11174,0.116074,-1.0,0.054833,0.126269,0.127744
jsapar,0.18624,0.129541,0.097191,0.116986,0.086782,0.016639,0.095542,0.109663
jxls,0.186472,0.119058,0.070957,0.097426,-1.0,0.005126,0.08832,0.087212
logisim,0.202524,0.139139,0.061202,0.086455,-1.0,0.011989,0.039186,0.09469
marvin,0.262131,0.135479,0.091998,0.122766,0.08191,0.028449,0.091625,0.122509
nekohtml,0.224406,0.135349,0.087847,0.085148,0.041612,0.017462,0.059293,0.107467
