Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.020746,0.202385,0.150633,0.307576,0.143459,0.0,0.18632,0.006911
borg,0.010894,0.22034,0.073745,0.215534,-1.0,0.0,0.148365,0.003712
datapro4j,0.072161,0.266718,0.215434,0.390883,0.165365,0.0,0.232242,0.015552
ical4j,0.018099,0.170835,0.092102,0.231902,0.092685,0.0,0.121411,0.010043
java2html,0.023385,0.25315,0.102836,0.234296,-1.0,0.0,0.221024,0.001039
jsapar,0.017496,0.135678,0.089374,0.21392,0.111984,0.0,0.122333,0.004559
jxls,0.026595,0.21679,0.117849,0.263303,-1.0,0.0,0.180328,0.004573
logisim,0.024912,0.211096,0.143301,0.222472,-1.0,0.0,0.187581,8.52E-4
marvin,0.059436,0.229731,0.192221,0.329613,0.190897,0.0,0.191477,0.009749
nekohtml,0.043707,0.233889,0.17277,0.309235,0.158053,0.0,0.212824,0.001947
