Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.260643,0.141343,0.064116,0.091529,0.042845,0.012543,0.031593,0.11224
borg,0.236853,0.126093,0.069155,0.104984,-1.0,0.004561,0.044691,0.086306
datapro4j,0.255397,0.171583,0.055948,0.104856,0.045759,0.011505,0.043218,0.144
ical4j,0.131889,0.131729,0.038285,0.085497,0.020308,0.00237,0.028253,0.093006
java2html,0.21438,0.129918,0.085288,0.101228,-1.0,0.035777,0.08873,0.106057
jsapar,0.251165,0.134656,0.073626,0.088196,0.044184,0.0,0.044777,0.112767
jxls,0.258406,0.134109,0.062219,0.084771,-1.0,0.005218,0.039451,0.097411
logisim,0.202614,0.137454,0.058476,0.083892,-1.0,0.006267,0.021947,0.108632
marvin,0.225532,0.150342,0.079457,0.097838,0.056723,0.016695,0.069504,0.127328
nekohtml,0.211607,0.1493,0.069419,0.105656,0.042214,0.006435,0.038447,0.116508
