Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.023025,0.149666,0.161637,0.24394,0.092231,0.0,0.129752,0.001979
borg,0.02403,0.312142,0.202087,0.32101,-1.0,0.0,0.206977,0.012293
datapro4j,0.041531,0.199109,0.167382,0.337802,0.111235,0.0,0.140193,0.027358
ical4j,0.013153,0.181526,0.106808,0.20842,0.068148,0.0,0.094602,0.014484
java2html,0.017449,0.214653,0.150825,0.222513,-1.0,0.0,0.137493,0.016719
jsapar,0.006174,0.125847,0.093383,0.184316,0.065039,0.0,0.107987,4.46E-4
jxls,0.0241,0.216514,0.174585,0.272497,-1.0,0.0,0.157269,0.018633
logisim,0.02724,0.226013,0.17526,0.243984,-1.0,0.0,0.163446,0.020841
marvin,0.030713,0.134504,0.128373,0.232557,0.077215,0.0,0.124267,0.003654
nekohtml,0.024862,0.198872,0.151842,0.276155,0.124548,0.0,0.148268,9.26E-4
