Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.046864,0.24565,0.219588,0.321694,0.193941,2.73E-4,0.234015,0.003437
borg,0.005554,0.237267,0.085339,0.284511,-1.0,0.0,0.165098,7.2E-5
datapro4j,0.108939,0.332075,0.305162,0.455419,0.197965,0.0,0.310893,0.012045
ical4j,0.053664,0.272149,0.223095,0.485544,0.19632,7.2E-5,0.252133,0.014201
java2html,0.007579,0.237045,0.155225,0.272092,-1.0,3.8E-5,0.14853,8.19E-4
jsapar,0.046129,0.19692,0.182619,0.239138,0.145615,2.85E-4,0.182637,0.002578
jxls,0.081251,0.333039,0.312979,0.484047,-1.0,0.0,0.265405,0.00201
logisim,0.020445,0.25484,0.232021,0.402238,-1.0,0.0,0.197953,2.2E-5
marvin,0.063405,0.282181,0.251202,0.357501,0.214455,0.0,0.232835,0.006628
nekohtml,0.056474,0.26701,0.219637,0.304805,0.159209,1.33E-4,0.233086,0.004554
