Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.027174,0.30142,0.255803,0.419204,0.221695,0.0,0.180885,0.051796
borg,0.052842,0.475645,0.266741,0.403522,-1.0,0.0,0.1674,0.098379
datapro4j,0.158587,0.556568,0.405304,0.705008,0.507946,0.0,0.662546,0.060993
ical4j,0.024933,0.342164,0.227311,0.354476,0.190393,4.58E-4,0.188264,0.101053
java2html,0.068318,0.316469,0.231103,0.270004,-1.0,0.0,0.098588,0.034121
jsapar,0.031795,0.260127,0.200004,0.320625,0.137859,0.0,0.118983,0.042431
jxls,0.098004,0.37517,0.278087,0.356604,-1.0,0.0,0.274528,0.080318
logisim,0.106394,0.458012,0.360635,0.381341,-1.0,0.0,0.386367,0.12942
marvin,0.151434,0.367098,0.426734,0.564745,0.365741,0.0,0.540976,0.055235
nekohtml,0.095721,0.382314,0.319288,0.504458,0.283829,0.0,0.25569,0.048728
