Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.274692,0.136292,0.097655,0.111189,0.071511,0.005413,0.088562,0.106205
borg,0.13936,0.104911,0.076114,0.097985,-1.0,0.013638,0.082224,0.064169
datapro4j,0.181793,0.131797,0.086725,0.108411,0.052355,0.003849,0.127751,0.106879
ical4j,0.200546,0.105871,0.063391,0.101849,0.030683,0.003187,0.078603,0.081661
java2html,0.203138,0.122369,0.107472,0.14361,-1.0,0.012773,0.10936,0.136362
jsapar,0.14653,0.131409,0.090945,0.099016,0.0398,0.010165,0.082366,0.097236
jxls,0.157031,0.114301,0.073913,0.102236,-1.0,0.004159,0.094268,0.086642
logisim,0.171322,0.097813,0.068892,0.084303,-1.0,0.007399,0.0752,0.077419
marvin,0.209738,0.12551,0.092549,0.118274,0.067267,0.01093,0.117604,0.11488
nekohtml,0.251095,0.123945,0.112089,0.132432,0.042404,0.002575,0.113286,0.107534
