Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.13704,0.604272,0.395967,0.713048,0.544655,0.0,0.605633,0.025865
borg,0.039016,0.386075,0.096091,0.249888,-1.0,0.0,0.244127,0.001512
datapro4j,0.524445,0.890365,0.716453,0.905361,0.887364,0.0,0.767105,0.03347
ical4j,0.091522,0.494536,0.308138,0.503136,0.314421,6.8E-5,0.349416,0.040527
java2html,0.090193,0.466777,0.16615,0.335717,-1.0,0.0,0.337957,6.59E-4
jsapar,0.08415,0.44736,0.228547,0.554014,0.386555,0.0,0.333779,0.024365
jxls,0.090692,0.29846,0.137558,0.290578,-1.0,0.0,0.237922,0.00253
logisim,0.184559,0.526865,0.31364,0.401183,-1.0,0.0,0.479746,0.02004
marvin,0.538275,0.860303,0.661334,0.834554,0.851536,0.0,0.821438,0.028165
nekohtml,0.274019,0.721153,0.526307,0.779082,0.69316,0.0,0.705275,0.008234
