Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.113585,0.664139,0.505507,0.519927,0.490387,5.3E-5,0.52729,0.031548
borg,0.168486,0.723763,0.43678,0.460377,-1.0,0.002541,0.580112,0.018809
datapro4j,0.374545,0.899852,0.666105,0.690976,0.762345,0.0,0.817436,0.06329
ical4j,0.414419,0.760637,0.628966,0.626307,0.577629,0.001951,0.634235,0.065042
java2html,0.262604,0.723308,0.539777,0.577188,-1.0,0.0,0.548401,0.01497
jsapar,0.086527,0.613776,0.451588,0.516853,0.294727,1.2E-5,0.382952,0.027044
jxls,0.504993,0.837467,0.651876,0.622039,-1.0,0.0,0.668979,0.022367
logisim,0.337345,0.806227,0.662317,0.6435,-1.0,0.0,0.690043,0.021364
marvin,0.348965,0.804807,0.649027,0.725689,0.552237,0.0,0.765392,0.042671
nekohtml,0.499816,0.764244,0.653222,0.636454,0.624493,8.0E-5,0.734363,0.03686
