Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.142513,0.145531,0.067919,0.090565,0.045283,0.011095,0.042254,0.108912
borg,0.231364,0.137996,0.083579,0.101617,-1.0,0.01292,0.058396,0.070616
datapro4j,0.296834,0.144858,0.057298,0.095205,0.034073,0.006938,0.027658,0.121649
ical4j,0.116867,0.131723,0.043789,0.089302,0.01238,0.005988,0.0188,0.076275
java2html,0.184974,0.129652,0.092936,0.09341,-1.0,0.020435,0.06216,0.099067
jsapar,0.18604,0.135484,0.07651,0.092272,0.042336,0.005069,0.046106,0.112372
jxls,0.249346,0.121694,0.071427,0.081207,-1.0,0.006568,0.038304,0.082684
logisim,0.209377,0.133876,0.058814,0.08469,-1.0,0.010054,0.029952,0.076369
marvin,0.190972,0.147534,0.091618,0.110616,0.070009,0.020328,0.054123,0.116362
nekohtml,0.207546,0.148046,0.073345,0.102937,0.039713,0.015236,0.040142,0.098476
