Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.155247,0.066821,0.121954,0.052291,0.060577,0.006883,0.073007,0.099528
borg,0.137267,0.045934,0.081854,0.069661,-1.0,0.004811,0.059692,0.043146
datapro4j,0.17668,0.091438,0.091389,0.127184,0.086168,0.010598,0.112034,0.095706
ical4j,0.135665,0.076223,0.076303,0.094661,0.039738,0.004029,0.078027,0.085453
java2html,0.125217,0.081945,0.105903,0.120951,-1.0,0.021641,0.090957,0.091136
jsapar,0.137971,0.095896,0.08969,0.087768,0.030342,0.011418,0.094728,0.085168
jxls,0.185387,0.071898,0.070684,0.100469,-1.0,0.004224,0.078367,0.073838
logisim,0.130283,0.036998,0.059586,0.054784,-1.0,0.013973,0.043391,0.042962
marvin,0.211909,0.106579,0.076364,0.106297,0.043934,0.001667,0.099528,0.132849
nekohtml,0.151453,0.092789,0.114426,0.091114,0.043383,0.005619,0.092973,0.100932
