Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.072085,0.288044,0.239942,0.38257,0.208494,0.0,0.214608,0.022762
borg,0.136655,0.523651,0.389063,0.375775,-1.0,0.0,0.34434,0.019652
datapro4j,0.039552,0.222493,0.136471,0.36036,0.139171,0.0,0.279406,0.023486
ical4j,0.02346,0.167524,0.084443,0.222607,0.089815,5.3E-5,0.120632,0.025305
java2html,0.095786,0.381704,0.276854,0.357211,-1.0,0.0,0.171041,0.012096
jsapar,0.011312,0.162648,0.11836,0.246614,0.096592,0.0,0.101745,0.019901
jxls,0.053169,0.248119,0.196689,0.26151,-1.0,0.0,0.160677,0.035951
logisim,0.080981,0.357,0.286252,0.320533,-1.0,0.0,0.300493,0.028617
marvin,0.044042,0.157641,0.161931,0.288307,0.142908,0.0,0.2268,0.024008
nekohtml,0.042788,0.248537,0.171288,0.319605,0.184465,0.0,0.170787,0.011615
