Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.213089,0.124814,0.100333,0.112119,0.044818,0.007539,0.067089,0.11816
borg,0.209973,0.079086,0.042849,0.1753,-1.0,0.004274,0.068367,0.05636
datapro4j,0.173974,0.082487,0.085999,0.115229,0.064897,0.008102,0.09047,0.090755
ical4j,0.153396,0.10593,0.062423,0.089893,0.028862,0.004693,0.059849,0.092518
java2html,0.181699,0.102745,0.096856,0.124621,-1.0,0.030824,0.076277,0.130959
jsapar,0.165216,0.133459,0.096468,0.113905,0.052577,0.009303,0.069377,0.111521
jxls,0.151624,0.082258,0.065316,0.102225,-1.0,0.0,0.065333,0.086571
logisim,0.150071,0.067882,0.060449,0.148134,-1.0,0.0,0.061725,0.074273
marvin,0.166347,0.069572,0.09159,0.100974,0.068753,0.001455,0.07684,0.130111
nekohtml,0.209596,0.109756,0.106369,0.107021,0.04903,0.002005,0.073952,0.100764
