Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.069812,0.175521,0.141655,0.225412,0.045135,0.0,0.151043,0.017915
borg,0.082059,0.398285,0.203328,0.190221,-1.0,0.0,0.314881,0.030318
datapro4j,0.109525,0.232336,0.163148,0.322984,0.119753,0.0,0.170144,0.055
ical4j,0.079367,0.224366,0.14291,0.20892,0.09914,2.35E-4,0.147187,0.030759
java2html,0.057725,0.26388,0.180178,0.221426,-1.0,0.0,0.17752,0.010725
jsapar,0.045308,0.176866,0.088902,0.087039,0.055853,3.6E-5,0.109806,0.011442
jxls,0.062895,0.251923,0.185437,0.218215,-1.0,0.0,0.203736,0.030115
logisim,0.059605,0.271526,0.20875,0.20711,-1.0,0.0,0.190963,0.029233
marvin,0.084417,0.242565,0.188165,0.302586,0.147532,0.0,0.197418,0.016075
nekohtml,0.075051,0.219801,0.160659,0.185731,0.098629,0.0,0.175213,0.009476
