Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.183763,0.141871,0.077371,0.104294,0.05253,0.003184,0.068443,0.110987
borg,0.132885,0.128628,0.073737,0.106304,-1.0,0.008666,0.079313,0.083613
datapro4j,0.198499,0.137369,0.067935,0.096706,0.03764,0.0,0.124476,0.11688
ical4j,0.152396,0.131909,0.055438,0.096179,0.031575,0.002899,0.08567,0.083757
java2html,0.161985,0.128202,0.103893,0.111381,-1.0,0.028413,0.107239,0.088486
jsapar,0.155613,0.142881,0.079266,0.094319,0.052279,0.009833,0.079861,0.09414
jxls,0.183434,0.130415,0.077728,0.10344,-1.0,0.008052,0.094147,0.098956
logisim,0.168975,0.121808,0.073585,0.105735,-1.0,0.005811,0.080532,0.100115
marvin,0.20481,0.137321,0.088881,0.097745,0.061131,0.005186,0.120093,0.102504
nekohtml,0.209416,0.135726,0.081003,0.105938,0.046751,0.002698,0.095171,0.084626
