Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.079446,0.288625,0.249151,0.374436,0.203751,0.0,0.274665,0.008618
borg,0.124017,0.586488,0.443031,0.43598,-1.0,0.0,0.525569,0.029189
datapro4j,0.086151,0.268569,0.174084,0.380743,0.156356,0.0,0.243799,0.032216
ical4j,0.029766,0.181401,0.094175,0.230657,0.065235,5.6E-5,0.143698,0.023269
java2html,0.087814,0.376723,0.277687,0.333647,-1.0,0.0,0.352685,0.003768
jsapar,0.015627,0.187831,0.149223,0.25745,0.116319,0.0,0.158838,0.021289
jxls,0.062202,0.368074,0.291784,0.375873,-1.0,0.0,0.335607,0.037184
logisim,0.0801,0.360786,0.252047,0.307591,-1.0,0.0,0.32266,0.033131
marvin,0.055995,0.206415,0.157891,0.3067,0.169467,0.0,0.184117,0.02437
nekohtml,0.048592,0.265944,0.182118,0.341439,0.200352,0.0,0.275651,0.010946
