Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.060977,0.474678,0.254854,0.541559,0.424011,0.0,0.450123,0.010612
borg,0.012832,0.388597,0.097623,0.306833,-1.0,0.0,0.097441,0.002906
datapro4j,0.29364,0.749307,0.671389,0.836165,0.709081,0.0,0.652046,0.039225
ical4j,0.049967,0.483445,0.298283,0.444643,0.323424,0.0,0.230481,0.049046
java2html,0.036972,0.38105,0.134085,0.306678,-1.0,0.0,0.309891,0.002599
jsapar,0.033067,0.371412,0.179792,0.377761,0.260009,0.0,0.241803,0.011974
jxls,0.091327,0.464997,0.230042,0.436976,-1.0,0.0,0.349097,0.002891
logisim,0.134569,0.500646,0.343615,0.472525,-1.0,0.0,0.259645,0.00857
marvin,0.253681,0.685139,0.508143,0.719673,0.680985,0.0,0.670193,0.018547
nekohtml,0.156977,0.568787,0.409409,0.622913,0.469281,0.0,0.492454,0.008594
