Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.012758,0.183707,0.095187,0.288606,0.058901,0.0,0.139369,0.010039
borg,0.0,0.286602,0.073327,0.21964,-1.0,0.0,0.144489,0.003654
datapro4j,0.060868,0.247429,0.150446,0.346107,0.14735,0.0,0.207871,0.019501
ical4j,0.020831,0.19811,0.128439,0.249264,0.104031,4.1E-5,0.14406,0.012894
java2html,0.013062,0.205125,0.089411,0.2013,-1.0,0.0,0.146841,0.001017
jsapar,0.006387,0.152841,0.062634,0.215329,0.063086,0.0,0.112262,0.006662
jxls,0.022808,0.26259,0.140194,0.274193,-1.0,0.0,0.174313,0.008946
logisim,0.0252,0.250314,0.17309,0.232141,-1.0,0.0,0.227292,0.006486
marvin,0.041554,0.268942,0.171098,0.356105,0.185049,0.0,0.227555,0.007817
nekohtml,0.030913,0.217462,0.13351,0.293206,0.098544,0.0,0.190756,0.003336
