Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.106437,0.392736,0.292843,0.446239,0.28145,0.0,0.341576,0.016817
borg,0.16984,0.521139,0.400007,0.436622,-1.0,0.0,0.46702,0.01585
datapro4j,0.076468,0.304723,0.17896,0.409652,0.116175,4.8E-5,0.281107,0.029129
ical4j,0.036259,0.247036,0.111412,0.294226,0.101535,5.6E-5,0.184855,0.021567
java2html,0.127969,0.437123,0.299923,0.354189,-1.0,0.0,0.34231,0.002776
jsapar,0.012387,0.215345,0.122887,0.280297,0.052605,0.0,0.152336,0.01292
jxls,0.085971,0.40893,0.30549,0.396619,-1.0,0.0,0.348592,0.043804
logisim,0.064733,0.478747,0.338143,0.412492,-1.0,0.0,0.413233,0.034466
marvin,0.062793,0.214193,0.163014,0.314907,0.121945,0.0,0.201871,0.017502
nekohtml,0.062698,0.317803,0.193267,0.374759,0.200011,2.0E-5,0.288522,0.011966
