Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.025461,0.171145,0.150974,0.290448,0.13326,0.0,0.173091,0.012841
borg,0.010309,0.190939,0.054137,0.150591,-1.0,0.0,0.106855,0.003937
datapro4j,0.067021,0.214016,0.204828,0.346765,0.157424,0.0,0.259933,0.014122
ical4j,0.011235,0.125358,0.078127,0.181881,0.06112,1.47E-4,0.114467,0.012952
java2html,0.017209,0.169831,0.088913,0.187797,-1.0,0.0,0.160596,0.002197
jsapar,0.009184,0.11705,0.096067,0.187966,0.093643,0.0,0.151616,0.006384
jxls,0.017021,0.165583,0.120527,0.224035,-1.0,0.0,0.209167,0.006471
logisim,0.015876,0.169337,0.143745,0.179634,-1.0,0.0,0.177879,0.004724
marvin,0.046726,0.205786,0.190416,0.303488,0.193959,0.0,0.274452,0.010986
nekohtml,0.024642,0.175969,0.15839,0.280705,0.137212,0.0,0.233141,0.008197
