Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.050434,0.217722,0.224234,0.297115,0.155673,1.25E-4,0.212823,0.022128
borg,0.002464,0.234528,0.10438,0.230832,-1.0,0.0,0.112759,0.001239
datapro4j,0.089372,0.295029,0.269289,0.397393,0.136968,0.0,0.268037,0.049386
ical4j,0.161558,0.352791,0.319596,0.466522,0.180263,3.97E-4,0.276576,0.040315
java2html,0.010419,0.239365,0.162403,0.205669,-1.0,1.6E-5,0.081049,0.002271
jsapar,0.029928,0.231987,0.18773,0.242266,0.127315,1.7E-4,0.169127,0.012925
jxls,0.065196,0.38038,0.357843,0.457421,-1.0,4.02E-4,0.291323,0.025444
logisim,0.016315,0.237325,0.259354,0.293213,-1.0,0.0,0.189307,0.002764
marvin,0.073273,0.322101,0.25945,0.353391,0.198576,9.0E-6,0.236073,0.019425
nekohtml,0.089952,0.257241,0.226088,0.304579,0.148607,0.0,0.2444,0.007554
