Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.167891,0.097682,0.098073,0.076787,0.072651,0.018811,0.084655,0.120999
borg,0.177132,0.075728,0.044741,0.159327,-1.0,0.009004,0.061646,0.05174
datapro4j,0.225714,0.059637,0.078769,0.12796,0.075474,0.026312,0.070651,0.101542
ical4j,0.175366,0.073094,0.050202,0.13363,0.017115,0.011811,0.049926,0.0922
java2html,0.223322,0.076495,0.087465,0.117194,-1.0,0.041048,0.089539,0.098848
jsapar,0.131333,0.094822,0.088526,0.145479,0.00921,0.026836,0.091206,0.122803
jxls,0.181659,0.061998,0.05517,0.067912,-1.0,0.005746,0.058594,0.080785
logisim,0.163571,0.053742,0.059862,0.201222,-1.0,0.010834,0.054684,0.087209
marvin,0.211635,0.079234,0.088272,0.141321,0.064939,0.014099,0.084083,0.132442
nekohtml,0.126184,0.081542,0.0913,0.188882,0.027695,0.02532,0.065781,0.109808
