Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.008186,0.143259,0.105994,0.242453,0.098529,0.0,0.131798,0.002695
borg,0.005264,0.167478,0.065132,0.180408,-1.0,0.0,0.103257,0.004269
datapro4j,0.061575,0.186085,0.144065,0.31622,0.123211,0.0,0.144542,0.014322
ical4j,0.012132,0.13997,0.079149,0.198166,0.077922,0.0,0.098857,0.006879
java2html,0.007049,0.157986,0.079557,0.187736,-1.0,0.0,0.115103,0.001012
jsapar,0.003833,0.093644,0.066923,0.150944,0.050595,0.0,0.079369,2.62E-4
jxls,0.01444,0.178303,0.101385,0.244251,-1.0,0.0,0.115383,0.006648
logisim,0.020075,0.203612,0.143272,0.218709,-1.0,0.0,0.184353,0.005559
marvin,0.028981,0.153896,0.117928,0.243437,0.110008,0.0,0.119388,8.38E-4
nekohtml,0.02028,0.172865,0.131291,0.24909,0.103812,0.0,0.154667,2.27E-4
