Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.015213,0.155669,0.117341,0.230816,0.127085,0.0,0.153024,8.8E-5
borg,0.001738,0.194224,0.045579,0.225962,-1.0,0.0,0.156411,2.9E-5
datapro4j,0.083419,0.274031,0.233985,0.37393,0.146627,0.0,0.204009,0.003404
ical4j,0.016014,0.147275,0.099161,0.232701,0.079885,0.0,0.118825,0.00319
java2html,0.008683,0.171091,0.072185,0.184694,-1.0,0.0,0.138469,4.41E-4
jsapar,0.01316,0.121734,0.090405,0.172475,0.078129,0.0,0.109205,1.87E-4
jxls,0.021887,0.193955,0.107056,0.248242,-1.0,0.0,0.150887,4.69E-4
logisim,0.006768,0.17877,0.120549,0.205309,-1.0,0.0,0.141959,1.0E-6
marvin,0.042577,0.230817,0.180241,0.287293,0.167572,0.0,0.163491,2.56E-4
nekohtml,0.017828,0.175468,0.14621,0.251023,0.119307,0.0,0.159431,0.0
