Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.008893,0.111463,0.096282,0.183236,0.091074,0.0,0.130485,0.006118
borg,0.00337,0.130078,0.041126,0.150789,-1.0,0.0,0.162852,0.001352
datapro4j,0.048073,0.190041,0.202014,0.313,0.107662,0.0,0.261735,0.028996
ical4j,0.009208,0.105063,0.069783,0.14472,0.065119,1.2E-5,0.11198,0.011334
java2html,0.003715,0.133062,0.059534,0.136896,-1.0,0.0,0.154722,0.001476
jsapar,0.004853,0.078649,0.066548,0.141151,0.051001,0.0,0.089642,0.003737
jxls,0.008139,0.14018,0.086029,0.192287,-1.0,0.0,0.236916,0.005029
logisim,0.006064,0.11873,0.107042,0.149894,-1.0,0.0,0.155291,0.004704
marvin,0.027342,0.14806,0.144193,0.230305,0.116155,0.0,0.224021,0.007963
nekohtml,0.011837,0.130262,0.116663,0.204849,0.086256,0.0,0.135278,0.006618
