Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.215719,0.127684,0.068204,0.086501,0.039382,0.009973,0.08367,0.096408
borg,0.22189,0.115672,0.073429,0.090342,-1.0,0.010307,0.075436,0.078865
datapro4j,0.196186,0.126082,0.044938,0.079504,0.044831,0.002843,0.104289,0.092912
ical4j,0.132013,0.118123,0.041832,0.08081,0.016647,0.003227,0.07164,0.080701
java2html,0.177385,0.110191,0.093251,0.099914,-1.0,0.022926,0.10522,0.10364
jsapar,0.177805,0.121725,0.074043,0.084873,0.046154,0.014166,0.078967,0.095508
jxls,0.179748,0.121855,0.070157,0.079745,-1.0,0.005822,0.090168,0.095752
logisim,0.174956,0.116481,0.061057,0.084746,-1.0,0.01271,0.086936,0.108452
marvin,0.180849,0.128284,0.073929,0.086608,0.05602,0.007523,0.108174,0.117631
nekohtml,0.237372,0.131139,0.069474,0.091139,0.035766,0.004589,0.089537,0.100753
