Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.189855,0.125257,0.073092,0.086164,0.03644,0.006432,0.084984,0.103738
borg,0.148617,0.120441,0.086403,0.101655,-1.0,0.01105,0.087041,0.068397
datapro4j,0.153509,0.11992,0.050694,0.082156,0.027788,0.008348,0.111783,0.097989
ical4j,0.140254,0.108973,0.046317,0.084007,0.023178,0.012892,0.079821,0.073673
java2html,0.177685,0.11438,0.105041,0.090834,-1.0,0.021214,0.117042,0.115065
jsapar,0.216232,0.128338,0.083753,0.08901,0.03787,0.013859,0.072493,0.100907
jxls,0.198563,0.111692,0.0778,0.081793,-1.0,0.007031,0.089885,0.091148
logisim,0.185947,0.120669,0.065071,0.082002,-1.0,0.014605,0.089437,0.097784
marvin,0.225574,0.127353,0.091621,0.098556,0.054122,0.009454,0.110455,0.107363
nekohtml,0.209691,0.126353,0.072029,0.089389,0.033418,6.48E-4,0.087986,0.093155
