Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.002058,0.076347,0.078022,0.173203,0.043734,0.0,0.088587,0.003978
borg,4.77E-4,0.11166,0.062504,0.148701,-1.0,0.0,0.106316,0.003283
datapro4j,0.010819,0.140073,0.120877,0.272051,0.07653,0.0,0.109135,0.016818
ical4j,0.003669,0.085156,0.078492,0.16161,0.046253,0.0,0.081572,0.011298
java2html,1.99E-4,0.072163,0.055987,0.091334,0.025926,0.0,0.076645,0.001157
jsapar,0.001068,0.054224,0.054157,0.112599,0.025141,0.0,0.070994,0.003151
jxls,8.29E-4,0.074282,0.066683,0.128872,0.04864,0.0,0.070962,0.006043
logisim,0.001367,0.09283,0.097454,0.147199,-1.0,0.0,0.095366,0.010281
marvin,0.004506,0.10648,0.123788,0.192115,0.067552,0.0,0.096505,0.00568
nekohtml,0.003775,0.089766,0.100095,0.181431,0.045924,0.0,0.119254,0.003073
