Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.112241,0.059433,0.086967,0.104238,0.05979,0.007043,0.047018,0.055523
borg,0.111706,0.037701,0.043149,0.075932,-1.0,0.005478,0.037565,0.052
datapro4j,0.094098,0.058311,0.062308,0.107353,0.05174,0.005427,0.042255,0.078692
ical4j,0.105208,0.060882,0.042721,0.044358,0.019797,0.006843,0.027782,0.080407
java2html,0.085146,0.060008,0.048246,0.096073,-1.0,0.031781,0.274285,0.058786
jsapar,0.17382,0.065556,0.088042,0.11644,0.025519,0.006573,0.053187,0.059154
jxls,0.119536,0.049835,0.053156,0.072633,-1.0,0.005125,0.082221,0.065755
logisim,0.11767,0.043756,0.053125,0.132757,-1.0,0.008554,0.028268,0.070453
marvin,0.095375,0.067942,0.078279,0.08981,0.046685,0.01801,0.03903,0.071445
nekohtml,0.084303,0.055238,0.088988,0.178395,0.01691,0.0062,0.033584,0.063747
