Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.109214,0.406204,0.276611,0.443857,0.283811,0.0,0.261443,0.00238
borg,0.204507,0.704015,0.541089,0.570678,-1.0,0.0,0.594143,0.03693
datapro4j,0.136333,0.352126,0.181474,0.43237,0.178185,3.56E-4,0.327448,0.03313
ical4j,0.055537,0.246848,0.081122,0.294844,0.129815,0.0,0.200115,0.01203
java2html,0.132574,0.589648,0.270633,0.517159,-1.0,0.0,0.3676,0.00252
jsapar,0.028067,0.286004,0.130274,0.302978,0.164007,0.0,0.150793,9.0E-4
jxls,0.110059,0.55527,0.288681,0.503478,-1.0,0.0,0.3726,0.04751
logisim,0.137763,0.5563,0.33713,0.496548,-1.0,0.0,0.474896,0.03117
marvin,0.076144,0.266393,0.153341,0.332667,0.173233,0.0,0.219463,0.00486
nekohtml,0.060633,0.35813,0.153433,0.391933,0.254122,0.0,0.26327,3.3E-4
