Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.096453,0.066601,0.090974,0.088938,0.046451,0.002242,0.035474,0.031109
borg,0.10509,0.032583,0.050202,0.053918,-1.0,0.002005,0.028216,0.077916
datapro4j,0.0875,0.055104,0.043072,0.069429,0.027853,0.0,0.061799,0.039046
ical4j,0.078957,0.043032,0.060797,0.07846,0.013976,0.002913,0.032947,0.03192
java2html,0.084413,0.055659,0.085525,0.083603,-1.0,0.003553,0.052873,0.042957
jsapar,0.105232,0.07018,0.076536,0.088778,0.039845,0.005473,0.047094,0.029353
jxls,0.14927,0.056917,0.084189,0.087077,-1.0,0.006197,0.063533,0.049397
logisim,0.066033,0.030924,0.066634,0.045221,-1.0,0.0,0.022223,0.039192
marvin,0.126016,0.070222,0.101954,0.110209,0.033901,0.0,0.078399,0.039838
nekohtml,0.153442,0.064851,0.08064,0.12794,0.04276,0.0,0.070091,0.019192
