Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.437603,0.75987,0.530683,0.697768,0.73582,0.004063,0.783023,0.0157
borg,0.31715,0.631297,0.33868,0.83685,-1.0,0.0052,0.627523,0.00384
datapro4j,0.637821,0.935867,0.877843,0.800908,0.94844,0.0,0.9302,0.03325
ical4j,0.374417,0.796743,0.52806,0.725136,0.738553,0.005283,0.81786,0.0263
java2html,0.511643,0.637543,0.494827,0.572295,-1.0,0.00226,0.64078,0.0126
jsapar,0.25386,0.64099,0.459853,0.547704,0.571703,0.00297,0.610257,0.01664
jxls,0.366883,0.694543,0.476073,0.79881,-1.0,0.0,0.731713,8.2E-4
logisim,0.42044,0.78103,0.653123,0.898843,-1.0,0.0069,0.825517,0.00182
marvin,0.561203,0.84471,0.757637,0.763946,0.84991,0.007893,0.843197,0.02271
nekohtml,0.389943,0.80082,0.656513,0.629454,0.812167,0.003,0.816447,0.0234
