Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.25536,0.68172,0.188547,0.66648,0.258667,0.0,0.2366,0.01966
borg,0.05478,0.581413,0.099133,0.399667,-1.0,0.0,0.122667,0.01932
datapro4j,0.7654,0.859433,0.447727,0.881767,0.69748,0.0,0.67902,0.02172
ical4j,0.203867,0.55672,0.257373,0.53592,0.338907,8.0E-5,0.325613,0.05131
java2html,0.08,0.59092,0.16886,0.429453,-1.0,0.0,0.090667,0.00334
jsapar,0.086707,0.56952,0.14438,0.551467,0.154867,0.0,0.159867,0.01641
jxls,0.280467,0.635027,0.234127,0.49082,-1.0,0.0,0.1366,0.01349
logisim,0.398473,0.6472,0.414267,0.552913,-1.0,0.0,0.528667,0.03314
marvin,0.59122,0.802973,0.49756,0.77754,0.599967,0.0,0.588627,0.01045
nekohtml,0.5451,0.731573,0.41682,0.72862,0.458853,4.0E-5,0.400727,0.0162
