Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.679943,0.81693,0.500137,0.7628,0.366667,0.009377,0.497773,0.08528
borg,0.662597,0.845667,0.69098,0.838517,-1.0,0.013557,0.50328,0.09603
datapro4j,0.807307,0.917017,0.77892,0.932,0.738947,0.005527,0.84089,0.11989
ical4j,0.678577,0.83393,0.690477,0.658117,0.567403,0.01291,0.65301,0.1933
java2html,0.707583,0.809297,0.656213,0.8162,-1.0,0.008163,0.685783,0.04246
jsapar,0.665003,0.852377,0.55718,0.8,0.290467,0.004907,0.42588,0.06548
jxls,0.8203,0.893503,0.818687,0.859563,-1.0,0.010267,0.677967,0.12122
logisim,0.740327,0.94048,0.87527,0.920333,-1.0,0.01852,0.88,0.12372
marvin,0.72545,0.840003,0.735283,0.8183,0.68411,0.005183,0.672817,0.05817
nekohtml,0.765833,0.855447,0.59806,0.8447,0.61,0.006557,0.68017,0.07205
