Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.37286,0.59768,0.32052,0.504907,0.374847,0.0,0.437667,0.03276
borg,0.394615,0.7736,0.600667,0.635375,-1.0,0.0,0.706533,0.0036
datapro4j,0.427,0.569067,0.3312,0.548133,0.333933,0.0,0.501,0.0192
ical4j,0.189633,0.356333,0.1878,0.246067,0.2552,0.0,0.2826,0.011
java2html,0.414387,0.605467,0.36322,0.415667,-1.0,0.0,0.528867,0.0
jsapar,0.10572,0.517827,0.15396,0.24,0.30952,0.0,0.366213,0.00938
jxls,0.444286,0.6914,0.386667,0.51,-1.0,0.0,0.6154,0.0108
logisim,0.422933,0.7452,0.522533,0.589167,-1.0,0.0,0.714067,0.0028
marvin,0.545867,0.6908,0.420933,0.615333,0.4976,0.0,0.640467,0.0163
nekohtml,0.344533,0.5976,0.2898,0.396786,0.162333,0.0,0.526867,0.0025
