Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.099823,0.415617,0.218823,0.4069,0.286037,0.0,0.374167,3.0E-4
borg,0.057817,0.42765,0.127833,0.322217,-1.0,0.0,0.337967,0.0
datapro4j,0.3389,0.517267,0.311267,0.5252,0.320233,0.0,0.483833,0.0
ical4j,0.08462,0.332677,0.156797,0.340633,0.19048,0.0,0.2642,0.001056
java2html,0.088467,0.382897,0.147293,0.340753,-1.0,0.0,0.341233,0.0
jsapar,0.073953,0.35536,0.141787,0.36112,0.2431,0.0,0.306067,0.0
jxls,0.111917,0.47085,0.22255,0.417967,-1.0,0.0,0.440533,0.0
logisim,0.075967,0.337967,0.1575,0.280433,-1.0,0.0,0.312267,0.0
marvin,0.280133,0.5166,0.34,0.5027,0.407267,0.0,0.479133,0.0
nekohtml,0.127933,0.41345,0.252667,0.4075,0.265333,0.0,0.373717,0.0
