Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.73854,0.812573,0.47892,0.81886,0.793907,0.0,0.719247,0.09024
borg,0.427,0.5501,0.477267,0.466893,-1.0,0.0,0.482,0.11688
datapro4j,0.910267,0.939933,0.816533,0.939133,0.927933,0.0,0.896333,0.0786
ical4j,0.3326,0.660287,0.380147,0.498653,0.4492,0.0,0.574467,0.1296
java2html,0.473533,0.6177,0.4694,0.5034,-1.0,0.0,0.5625,0.01635
jsapar,0.547127,0.733473,0.43966,0.72184,0.66072,0.0,0.61212,0.09067
jxls,0.532933,0.628267,0.468067,0.518667,-1.0,0.0,0.525067,0.17024
logisim,0.575667,0.750667,0.609333,0.564286,-1.0,0.0,0.681533,0.1014
marvin,0.891,0.899067,0.778267,0.9008,0.9056,0.0,0.892467,0.0534
nekohtml,0.773967,0.818233,0.666933,0.8401,0.8262,0.0,0.7678,0.072
