Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.5,0.9906,0.929733,-1.0,0.778,9.6E-4,0.967267,0.03561
borg,0.613333,0.9864,0.920733,0.8,-1.0,0.0122,0.9852,0.09064
datapro4j,0.932067,1.0,0.983667,0.9915,1.0,0.020667,0.9974,0.1999
ical4j,0.962143,1.0,0.9714,0.916667,0.973333,0.0129,0.980867,0.19494
java2html,0.8,0.995533,0.944733,0.8,-1.0,0.033307,0.9676,0.05282
jsapar,0.4,0.983933,0.906333,-1.0,0.776667,0.00238,0.974467,0.0358
jxls,0.966667,1.0,0.955333,0.9,-1.0,0.03208,0.986933,0.0991
logisim,-1.0,1.0,0.999333,-1.0,-1.0,0.012393,1.0,0.16239
marvin,-1.0,0.982333,0.923933,-1.0,0.9,0.0,0.976667,0.0409
nekohtml,0.9,0.99,0.974,0.956,0.912,0.003767,0.938867,0.06405
