Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.140595,0.087203,0.090519,0.084315,0.073785,0.005846,0.047581,0.064508
borg,0.213732,0.088077,0.080054,0.117639,-1.0,0.009942,0.056717,0.054738
datapro4j,0.136309,0.093691,0.055675,0.111485,0.051965,0.003611,0.047276,0.08328
ical4j,0.106945,0.071545,0.03594,0.06417,0.019062,0.002185,0.019197,0.049815
java2html,0.224152,0.093115,0.108203,0.114287,-1.0,0.034007,0.088136,0.094748
jsapar,0.118721,0.084219,0.095049,-1.0,0.05207,0.011655,0.048916,0.060332
jxls,0.151571,0.080928,0.06668,0.108559,-1.0,0.023558,0.068048,0.056502
logisim,0.173796,0.093456,0.050556,0.064186,-1.0,0.007395,0.029907,0.067305
marvin,0.165815,0.088865,0.088169,0.122687,0.104077,0.015469,0.084273,0.064148
nekohtml,0.195346,0.081673,0.071761,0.0,0.032275,0.004837,0.053319,0.06186
