Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.149097,0.080665,0.073573,0.091035,0.035678,0.012239,0.039943,0.048807
borg,0.141841,0.056435,0.05362,0.088475,-1.0,0.007019,0.023125,0.068105
datapro4j,0.161602,0.084298,0.06241,0.095764,0.042767,0.003419,0.034753,0.076461
ical4j,0.095439,0.067418,0.048053,0.077309,0.018076,0.012267,0.025583,0.063907
java2html,0.159453,0.071608,0.084828,0.096521,-1.0,0.012215,0.130095,0.065527
jsapar,0.141357,0.084685,0.080938,0.082942,0.039628,0.016161,0.044278,0.044683
jxls,0.12811,0.064323,0.054344,0.093498,-1.0,0.004747,0.039187,0.064775
logisim,0.13206,0.04723,0.069481,0.15281,-1.0,0.003333,0.022866,0.075747
marvin,0.148319,0.089106,0.079236,0.090159,0.060341,0.015694,0.050396,0.048172
nekohtml,0.148851,0.067194,0.069304,0.088402,0.03244,0.017002,0.03314,0.045349
