Problem,SPEA2,NSGA-II,MOEA/D,eMOEA,GrEA,IBEA,HypE,NSGA-III
aqualush,0.170667,0.492887,0.32062,0.489673,0.318007,0.0,0.3222,0.02793
borg,0.2528,0.696967,0.535333,0.61136,-1.0,0.0,0.60286,0.0
datapro4j,0.15944,0.46572,0.28596,0.51418,0.282227,0.0,0.34954,0.03106
ical4j,0.0813,0.279947,0.106527,0.313527,0.160933,0.0,0.215,0.0375
java2html,0.253227,0.596693,0.321213,0.494833,-1.0,0.0,0.495,0.0
jsapar,0.062927,0.35946,0.141193,0.35446,0.229733,0.0,0.253987,0.00511
jxls,0.24408,0.568613,0.323687,0.5061,-1.0,0.0,0.463973,0.01872
logisim,0.12328,0.59854,0.367733,0.547393,-1.0,0.0,0.510133,0.01883
marvin,0.151313,0.388433,0.26276,0.442833,0.27308,0.0,0.352807,0.01549
nekohtml,0.16266,0.48132,0.236267,0.470613,0.313607,0.0,0.31086,0.01102
